time	 Pao	 Fip	 Fop	 stateP	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2
10.659000000000292	 15	 undefined	 undefined	 undefined	 0.1460084330689213	 14.272878003316771	 14.272878003316771	 0	 3.2136439001658386	 0.46364384708435147	 0	 0.46364384708435147	 0.46364384708435147	 0	 0	 0
10.662000000000292	 15	 undefined	 undefined	 undefined	 0.14426333093234156	 14.281568611956938	 14.281568611956938	 0	 3.214078430597847	 0.4640783775163597	 0	 0.4640783775163597	 0.4640783775163597	 0	 0	 0
10.665000000000292	 15	 undefined	 undefined	 undefined	 0.14253908636818444	 14.290155349886442	 14.290155349886442	 0	 3.214507767494322	 0.4645077144128347	 0	 0.4645077144128347	 0.4645077144128347	 0	 0	 0
10.668000000000292	 15	 undefined	 undefined	 undefined	 0.14083545008540987	 14.298639458574662	 14.298639458574662	 0	 3.214931972928733	 0.46493191984724547	 0	 0.46493191984724547	 0.46493191984724547	 0	 0	 0
10.671000000000292	 15	 undefined	 undefined	 undefined	 0.13915217577251937	 14.30702216465285	 14.30702216465285	 0	 3.2153511082326425	 0.465351055151155	 0	 0.465351055151155	 0.465351055151155	 0	 0	 0
10.674000000000293	 15	 undefined	 undefined	 undefined	 0.1374890200619472	 14.3153046800915	 14.3153046800915	 0	 3.215765234004575	 0.4657651809230875	 0	 0.4657651809230875	 0.4657651809230875	 0	 0	 0
10.677000000000293	 15	 undefined	 undefined	 undefined	 0.1358457424948707	 14.323488202375545	 14.323488202375545	 0	 3.2161744101187772	 0.4661743570372898	 0	 0.4661743570372898	 0.4661743570372898	 0	 0	 0
10.680000000000293	 15	 undefined	 undefined	 undefined	 0.13422210548644564	 14.3315739146775	 14.3315739146775	 0	 3.216578695733875	 0.466578642652388	 0	 0.466578642652388	 0.466578642652388	 0	 0	 0
10.683000000000293	 15	 undefined	 undefined	 undefined	 0.13261787429145677	 14.339562986028547	 14.339562986028547	 0	 3.2169781493014273	 0.46697809621994024	 0	 0.46697809621994024	 0.46697809621994024	 0	 0	 0
10.686000000000293	 15	 undefined	 undefined	 undefined	 0.13103281697038227	 14.3474565714875	 14.3474565714875	 0	 3.217372828574375	 0.467372775492888	 0	 0.467372775492888	 0.467372775492888	 0	 0	 0
10.689000000000293	 15	 undefined	 undefined	 undefined	 0.12946670435585048	 14.355255812307865	 14.355255812307865	 0	 3.217762790615393	 0.4677627375339061	 0	 0.4677627375339061	 0.4677627375339061	 0	 0	 0
10.692000000000293	 15	 undefined	 undefined	 undefined	 0.12791931001951973	 14.362961836102794	 14.362961836102794	 0	 3.2181480918051397	 0.4681480387236524	 0	 0.4681480387236524	 0.4681480387236524	 0	 0	 0
10.695000000000293	 15	 undefined	 undefined	 undefined	 0.1263904102393294	 14.370575757008144	 14.370575757008144	 0	 3.218528787850407	 0.4685287347689195	 0	 0.4685287347689195	 0.4685287347689195	 0	 0	 0
10.698000000000293	 15	 undefined	 undefined	 undefined	 0.12487978396716137	 14.378098675843535	 14.378098675843535	 0	 3.2189049337921767	 0.468904880710689	 0	 0.468904880710689	 0.468904880710689	 0	 0	 0
10.701000000000294	 15	 undefined	 undefined	 undefined	 0.12338721279687981	 14.385531680271537	 14.385531680271537	 0	 3.219276584013577	 0.4692765309320891	 0	 0.4692765309320891	 0.4692765309320891	 0	 0	 0
10.704000000000294	 15	 undefined	 undefined	 undefined	 0.12191248093274965	 14.392875844954904	 14.392875844954904	 0	 3.219643792247745	 0.46964373916625746	 0	 0.46964373916625746	 0.46964373916625746	 0	 0	 0
10.707000000000294	 15	 undefined	 undefined	 undefined	 0.12045537515824378	 14.400132231711948	 14.400132231711948	 0	 3.2200066115855974	 0.4700065585041097	 0	 0.4700065585041097	 0.4700065585041097	 0	 0	 0
10.710000000000294	 15	 undefined	 undefined	 undefined	 0.11901568480520944	 14.407301889670059	 14.407301889670059	 0	 3.220365094483503	 0.4703650414020155	 0	 0.4703650414020155	 0.4703650414020155	 0	 0	 0
10.713000000000294	 15	 undefined	 undefined	 undefined	 0.11759320172341284	 14.414385855417402	 14.414385855417402	 0	 3.22071929277087	 0.4707192396893826	 0	 0.4707192396893826	 0.4707192396893826	 0	 0	 0
